title,id,url,album,lyrics
Love is Love,1114877,https://genius.com/Charly-garcia-love-is-love-lyrics,"Album(id, artist, ...)","2 ContributorsLove is Love Lyrics[Letra de ""Love Is Love""]

¿Dónde estoy?
Ya no existe reloj
Ya no existe la arena
Sólo Dios

Me podría descubrir
Me podría dar la vena, amor
Porque solo amor en mi
Y nada mas que el tiempo que se pierde

Creo en vos
Yo no tengo pared
Yo no tengo cadenas
Sólo amor

Solo quiero vivir
Solo quiero esta vena amor
Por hoy estoy aquí
Rodeada de las cosas que no vuelan

Nos tenemos que encontar
Yo vengo de otra guerra
De otro sol


Bajo alrededor
Y por donde yo voy
Y de donde yo soy
No hay tiempo

¿Qué esperás?
¿Qué esperás atado así?
Yo vi que no había nada
Tu palabra"
Me Siento Mucho Mejor,1393838,https://genius.com/Charly-garcia-me-siento-mucho-mejor-lyrics,"Album(id, artist, ...)","5 ContributorsMe Siento Mucho Mejor Lyrics[Letra de ""Me Siento Mucho Mejor""]

[Verso 1]
No razonar, desaparecer
Cuando tenías que estar, te echaste a correr
Lo que hiciste en mí no tiene perdón

[Estribillo]
Y yo sé que me siento mucho más fuerte
Sin tu amor

[Verso 2]
Mucho tiempo atrás (Mucho tiempo atrás)
Me hiciste sentir (Me hiciste sentir)
Que nuestro amor era más, y de esa forma vivir
No sé más quién soy (No sé más quién soy)
¿De qué te reís?

[Estribillo]
Y ahora sé que me siento mucho más fuerte
Sin tu amor
Oh, sin tu amor

[Verso 3]
No sé más qué hacer (No sé más qué hacer)
No sé qué decir (No sé qué decir)
Cuando tenías que estar, te echaste a reír
Lo que hiciste en mí (Lo que hiciste en mí), no tiene perdón


[Estribillo]
Y ahora sé que me siento mucho más fuerte
Sin tu amor
Y yo sé que me siento mucho más fuerte
Sin tu amor
Oh, sin tu amor
Oh, sin tu amor"
Me siento mucho mejor (i feel much better),2128842,https://genius.com/Charly-garcia-me-siento-mucho-mejor-i-feel-much-better-lyrics,,"1 ContributorMe siento mucho mejor (i feel much better) LyricsNo razonar
Desaparecer
Cuando tenías que estar
Te echaste a correr
Lo que hiciste en mí
No tiene perdón
Y yo sé que me siento mucho más fuerte
Sin tu amor
Mucho tiempo atrás
Me hiciste sentir
Que nuestro amor era más
Y de esa forma vivir
No sé más quién soy
De qué te reís
Y ahora sé que me siento mucho más fuerte
Sin tu amor
No sé más que hacer
No sé qué decir
Cuando tenías que estar
Te echaste a reír
Lo que hiciste en mí
No tiene perdón
Y ahora sé que me siento mucho más fuerte
Sin tu amor
Y yo sé que me siento mucho más fuerte
Sin tu amor
Oh sin tu amor"
Mi Nena,883493,https://genius.com/Charly-garcia-mi-nena-lyrics,"Album(id, artist, ...)","4 ContributorsMi Nena Lyrics[Letra de ""Mi Nena""]

[Verso 1]
Mi nena no me quiere ya más
No necesita amor
Mi nena no me quiere llamar
No necesita cosas para dos

[Coro]
Cuando estás alrededor
Yo soy feliz
A donde estás, yo voy

[Verso 2]
Las chicas que no saben reír
Jamás van a bailar
Espero que me digas que sí
No tengo más excusas para dar

[Coro]
Cuando estás alrededor
Yo soy feliz
A donde estás, yo voy

[Post-coro]
Y es inútil descubrir un poema donde no quedó nada
Y es inútil esconder tu mirada cerca de mi ilusión
Cantando unas canciones de amor


[Coro]
Cuando estás alrededor
Yo soy feliz
A donde vas, ya fui
A donde estás, yo voy
A donde vas, yo estoy"
Mirando las Ruedas,1149552,https://genius.com/Charly-garcia-mirando-las-ruedas-lyrics,"Album(id, artist, ...)","5 ContributorsMirando las Ruedas Lyrics[Letra de ""Mirando las Ruedas""]

[Verso 1]
Dicen que estoy loco, haga lo que haga
Y me dan cantidad de consejos buenos para nada
Cuando digo que estoy bien, ellos me miran sin entender
""¿Cómo podés ser feliz si no estás en nuestro tren?""

[Verso 2]
Dicen que soy vago, soñando por ahí
Y diseñan toda clase de warnings para deslumbrarme
Y cuando digo que estoy bien mirando sombras en la pared
""¿Cómo puedes ser feliz si no estás en nuestro tren?""

[Coro]
I'm just sitting here watching the wheels go round and round
I really love to watch them roll
No longer riding on the merry-go-round

[Outro]
You... not trying this at home"
Monóculo Fantástico,4217805,https://genius.com/Charly-garcia-monoculo-fantastico-lyrics,"Album(id, artist, ...)",
Mundo B,3818238,https://genius.com/Charly-garcia-mundo-b-lyrics,"Album(id, artist, ...)","3 ContributorsMundo B Lyrics[Letra de ""Mundo B""]

[Verso 1]
Él es un hombre que hizo bien, siempre trata de seguir
A pesar del mundo, y en eso el mundo B (B)
A la chica que hizo bien, siempre trata de fingir
A pesar del mundo, y este mundo

[Coro]
El pasado no me condena
El presente no me da pena
El futuro está asegurado
Y los muertos están comprados por él

[Verso 2]
Que es un hombre que hizo bien, siempre tratando de ir
A pesar del mundo, y en eso el mundo B (B)
A la chica que hizo bien, siempre trata de fingir
A pesar del mundo, y este mundo

[Coro]
Hay más muertos que nacimientos
Hay más pálidos que contentos
Hay más chicas que están en bolas
Y los muertos están de moda


[Puente]
Take me (Wake me)
Walk up on the air (Walk up on the air)
Love me because me
I wanna hold your hand
Take me (Wake me)
Walk up on the air (Walk up on the air)
Love me (Because me)
I wanna do the things
You would understand
I wanna hold your hand
I wanna hold your hand
She loves you, yeah, yeah, yeah (Yeah, yeah)
(She loves you; yeah, yeah)

[Outro Instrumental]"
Musica De Fondo Para Cualquier Fiesta Animada,8788385,https://genius.com/Charly-garcia-musica-de-fondo-para-cualquier-fiesta-animada-lyrics,"Album(id, artist, ...)","1 ContributorMusica De Fondo Para Cualquier Fiesta Animada Lyrics[Intro]
Mamá, mira que bicho más raro
Parece un conejo pequeñito
¡Ahh, que horror, amor, hijo mio, es una rata!
¡Una horrible rata!

Había una vez resultado de un juez
Que era amante de los jueves
Un gran señor que sufría el deshonor
De sus sirvientas infieles
Y una mujer neurótica sirviendo el té
En las habitaciones de algún juez
Disponible el primer jueves del mes
Había una vez
Una casa con trеs personas en una mesa
Uno еn inglés, otro hablaba en francés
Y el otro hablaba en caliente
Cada uno mantenía su conversación
Que giraba en tres temas en cuestión:
Amor libre, propiedad y represión
Y en la casa la noche pasa amablemente
El señor con el juez indiferente
Si alguien se ríe
Había una vez un país al revés
Y todo era diferente
Todo el dolor, el oro y el sol
Pertenecían a la gente
En esa casa dividieron el pastel
Y no dejaron nada sin comer
La bandeja se la llevó la sirvienta"
Música del alma,1493696,https://genius.com/Charly-garcia-musica-del-alma-lyrics,"Album(id, artist, ...)","5 ContributorsMúsica del alma LyricsMúsica del alma
Tan buena como la luz que canta
Música del día
El sol nos dice que hay armonía
Armonia

Ya la noche ha pasado
Del amanecer
Salgamos de las cuevas
Ya no hay más que hacer

Por mi, por vos
Y la humanidad
Mirémonos
Ya no hay más que hablar
Tomemos todo el aire
Que nos queda
Para respirar

Una vez que se acaba
El amanecer
Viejas historias simples
Que nos dan placer

A mi, a vos
Y la humanidad
Mirémosnos
Ya no hay mas que hablar
Tomemos todo el aire
Que nos queda
Para respirar
Tomemos todo el aire
Que nos queda
Para respirar


Música del alma
Tan buena como la luz que canta
Música del día
El sol nos dice que hay armonía
Armonía"
Necesito Tu Amor,878928,https://genius.com/Charly-garcia-necesito-tu-amor-lyrics,"Album(id, artist, ...)","3 ContributorsNecesito Tu Amor Lyrics[Letra de ""Necesito tu Amor""]

[Verso 1]
Voy a cambiar
Voy a insistir
Voy a pelear
Voy a seguir

[Coro]
Yo necesito tu amor
Tu amor me salva y me sirve
Yo necesito tu amor
Cada día un poco más

[Verso 2]
Yo tengo el vicio de dejarme llevar
Y poner mi cabeza en Marte
Tengo prejuicios que no puedo sacar
Tengo un cuerpo que quiere amarte

[Estribillo 1]
Yo ví tu amor, oooh
Yo ví tu amor, oooh

[Puente Instrumental]


[Verso 3]
Dentro del mal
Cerca del fin
Cerca de vos
Dentro de mí

[Coro]
Yo necesito tu amor
Tu amor me salva y me sirve
Yo necesito tu amor
Cada día un poco más

[Verso 4]
No tengo nadie que yo quiera escuchar
Ni pasiones para abrigarme
No tengo máscara, no tengo disfraz
Ni señales para guiarme

[Estribillo 2]
Al menos hoy, oooh
Al menos hoy, oooh

[Outro Instrumental]"
Necesito tu amor - en vivo,1944149,https://genius.com/Charly-garcia-necesito-tu-amor-en-vivo-lyrics,,"1 ContributorNecesito tu amor - en vivo LyricsVoy a cambiar
Voy a insistir
Voy a pelear
Voy a seguir
Yo necesito tu amor
Tu amor me salva y me sirve
Yo necesito tu amor
Cada día un poco más
Yo tengo el vicio de dejarme llevar
Y poner mi cabeza en Marte
Tengo prejuicios que no puedo sacar
Tengo un cuerpo que quiere amarte
Yo ví tu amor
Yo ví tu amor
Dentro del mal
Cerca del fin
Cerca de vos
Dentro de mí
Yo necesito tu amor
Tu amor me salva y me sirve
Yo necesito tu amor
Cada día un poco más
No tengo nadie que yo quiera escuchar
Ni pasiones para abrigarme
No tengo máscara
No tengo disfraz
Ni señales para guiarme
Al menos hoy
Al menos hoy"
Necesito un Gol,1026445,https://genius.com/Charly-garcia-necesito-un-gol-lyrics,"Album(id, artist, ...)","10 ContributorsNecesito un Gol Lyrics[Intro: Charly Garcia, Chica]
Well hello, Constant Concept
Hello
The thing is, la entrada es gratis y la salida vemos
Don't follow leaders watch the parking meters
Chau Migue, chau, Migue, chau
Say No More

(Hola, bueno, ah, te cuento que acá en Buenos Aires, está lloviendo mucho, que te extraño mucho, eh, y bueno espero que llegues rapido ya, el día que vuelvas, bueno te mando un beso y chau)

[Verso: Garcia y Andrés Calamaro, Chica, Hombre]
Me lo dijiste a mi
Te lo quise creer
Yo se lo dije a usted
Mas allá del principio del placer

Acaba de pasar (No entiendo nada)
Un poco me dolió (No entiendo que está pasando)
La gente se dio cuenta
Algo entre los dos pasó
Pronto podemos ser
Los tres chiflados, bien
Lo supo el corazón
Con razón, hoy cambio de estación (Bueno, algo está cambiando, la vanguardia es asi)

Yo soy de ese canal
Y estoy peinado igual
Que el chico del tablón
Por favor, yo necesito un gol (¡Entra, entra el chico mete el gol!)


[Coro: Garcia y Calamaro]
Algo está pasando
Que la gente está mirando
Y la piel está cambiando
De color

Algo está pasando
No me convertí en un santo
Y Fernando está tocando
El bandoneón

[Verso: García y Calamaro, Chica, Hombre, Coro]
En Buenos Aires también (¡Charly!)
Algo está pasando tal vez (¿Donde estas?)
Y si depende de mi
Que todo el mundo pase sin su vejez

Parece que no es fácil
Nos van a discutir
Y mis soldados y yo
De algún modo vamos a salir

Y si es un día gris
Y no me quiero rendir (No entiendo nada)
Espero que estés vos (No entiendo que está pasando)
Que sos el único que me conoce así


Para que esperar (Para que esperar)
Yo sé que estas sin dormir (Bueno algo está cambiando)
Yo estoy triunfando en New York (La vanguardia es asi)
Pero la gente no se olvida de estos dos

[Coro: García y Calamaro, Calamaro]
Algo está pasando
Que aquella página en blanco, está ensuciándose de tinta argentina
Algo está pasando
El país lo está notando
Y la gente está tocando rock and roll
(Algo esta pasando, ¿Qué está pasando?)

[Puente: García, García y Calamaro]
Uh-uh-uh-uh
Uh-uh-uh-uh
Uh-uh-uh, ah
Check it out, baby
Uh-uh-uh-uh
Uh-uh-uh-uh
Ah-ah-ah, ah

Yo soy de ese canal
Y estoy peinado igual
Que el chico del tablón
Por favor yo necesito un gol
Pauh, pauh, pauh


[Coro: García y Calamaro, Periodista]
Algo está pasando
Aquella página en blanco, está escritas con las letras de mi amor
Algo está cambiando
No me convertí en un santo (hola, buenas noches)
Y la gente solo baila rock and roll (quisiera comunicarme con la-
Con la voz más importante que hoy cuenta Argentina)

[Outro: Periodista, Chica]
Quisiera encontrarme con lo máximo
Quisiera encontrar a través de este micrófono la voz de Charly García
¿Está por allí Charly García?
¿Cómo puedo hacer para encontrarlo?
Hay aquí dos señores, del deporte del Balompié (Habia algo atrapado)
Quiero pasarles el teléfono para que con ustedes puedan hablar (Dejen salir a lo autentico)

El señor Kiko y el señor Roberto Solozábal (Quizás tu vuelo se caiga en el próximo meridiano)
Desde España para toda la República Argentina un abrazo fraternal (¿Recordas el dia que naciste?)
Como decimos los argentinos, España la madre patria
Te doy con uno de los grandes exponentes de los hoy punteros de la liga española (¿Recordas el dia que recordaste algo por primera vez?)
Roberto Solozábal
Un saludo para Charly

Quizás tu vuelo se caiga en el próximo meridiano
Y tal vez tu auto chocó la otra mañana y recién extrañarás a tu pequeño perro
El día de su cumpleaños"
Necesito Un Trago,9441914,https://genius.com/Charly-garcia-necesito-un-trago-lyrics,"Album(id, artist, ...)","1 ContributorNecesito Un Trago Lyrics[Letra de ""Necesito Un Trago""]

Te cojo la chupa
No panic
No panic

Estoy aquí en mi casa muy aburrido
Pasando todo un tonto horas y horas sin sentido
Estoy aquí en Madrid, tan aburrido
No sé lo que hago ni tampoco lo que digo
Lo que necesito es un trago, para poderme estabilizar, oh

Te dije que a la una, ahora son las tres
Te espero hace dos horas, bien lo sabés
Que no me gusta esperar estar tirao' y pensar todos los días
Lo que necesito es un trago, para poderme estabilizar
Estabilizar

Ah-ah
Ah-ah, oh-oh
Ah-ah-ah, oh

Estoy acá en mi casa muy aburrido
Pasando como un tonto horas y horas sin sentido
Ufa, ah, en Buenos Aires quizás, quetmin
Lo que nеcesito es un trago, ca, para podermе estabilizar
Lo que necesito es un trago, qué va, para poderme estabilizar
Gua, estabilizar


Estoy aquí en mi casa muy aburrido
Pasando como un tonto horas y horas sin sentido
En Buenos Aires, en Madrid, en Londres, en New York
Lo que necesito es un trago, para poderme estabilizar
Para poderme estabilizar, estabilizar, ok
Es lo que necesito es un trago, para poderme estabilizar
Lo que necesito es un trago, ssh, vene, ven
Estabilizar, estabilizar, estabilizar, oh bueno
No dije nada y sí lo dije todo
Es esa ciudad quizá, lo que necesito, no quiero madar"
No Bombardeen Buenos Aires,930519,https://genius.com/Charly-garcia-no-bombardeen-buenos-aires-lyrics,"Album(id, artist, ...)","14 ContributorsNo Bombardeen Buenos Aires Lyrics[Letra de ""No Bombardeen Buenos Aires""]

[Intro]
Comunicado 234
Estamos ganando
Seguimos ganando
Jajaja
Jajaja

[Verso 1]
No bombardeen Buenos Aires, no nos podemos defender
Los pibes de mi barrio se escondieron en los caños
Espían al cielo, usan cascos, curten mambos
Escuchando a Clash, escuchando a Clash
¡Sandinista!

[Verso 2]
Estoy temiendo al rubio ahora, no sé a quién temeré después
Terror y desconfianza por los juegos
Por las transas, por las canas, por las panzas, por las ansias
Por las rancias cunas de poder, cunas de poder (Cunas de poder)

[Coro]
Si querés escucharé a la B.B.C
Aunque quieras que lo hagamos de noche
Y si quieres darme un beso alguna vez
Es posible que me suba a tu coche
Pero no bombardeen Buenos Aires


[Puente]
(Ay, tengo miedo y estoy en la cama, no quiero salir porque me van a tirar una bomba)

[Verso 3]
No quiero el mundo de Cinzano, no tengo que perder la fe
Quiero treparte pero no pasa nada
Ni siquiera puedo comerme un bife y sentirme bien
(Y sentirme bien; ¡tengo hambre!, tengo hambre, tengo miedo)

[Verso 4]
Los gurkhas siguen avanzando, los viejos siguen en T.V
Los jefes de los chicos toman whisky con los ricos
Mientras los obreros hacen masa
En la Plaza como aquella vez, como aquella vez

[Coro]
Si querés escucharé a la B.B.C
Aunque quieras que lo hagamos de noche
Y si quieres darme un beso alguna vez
Es posible que me suba a tu coche
¡Pero no bombardeen Barrio Norte!
(¡Wooh!)

[Post-Coro]
¡Buenos Aires!
¡Buenos Aires!
¡Buenos Aires!
No bombardeen Buenos Aires
No bombardeen Buenos Aires
No bombardeen Buenos Aires
No bombardeen Bueno—"
No Estaría Mal (It Won’t Be Wrong),1167845,https://genius.com/Charly-garcia-no-estaria-mal-it-wont-be-wrong-lyrics,"Album(id, artist, ...)","3 ContributorsNo Estaría Mal (It Won’t Be Wrong) LyricsCada vez que te veo así
Ven a mi, ven a mi
No es extraño que digas que si
Dejame amarte que no va a ir tan mal

Cada vez que te veo ir
Ven a mi, por favor
No hay milagro en la contradicción
Dejame amarte que no va a ir peor

El milagro ya está aquí
Ven a mi, sobre mi
No es milagro que digas que si
Dejame amarte que no va a ir peor

Cada vez que te veo así
Ven a mi, ven a mi
No es milagro que digas que si
Dejame amarte que no va a ir tan mal

El milagro ya está aquí
Ven a mi, sobre mi
No es milagro que digas que si
Dejame amarte que no va a ir peor
Dejame amarte que no va a ir tan mal
Dejame amarte que no va a ir tan mal


Dejame amarte que no va a ir tan mal"
No importa,1692931,https://genius.com/Charly-garcia-no-importa-lyrics,"Album(id, artist, ...)","4 ContributorsNo importa Lyrics[Letra de ""No Importa""]

[Intro]
Pull the strings

[Verso 1]
No importa si te querés ir
No importa si estas
No importa si querés venir
No importa si vas
No importa la television
No importa la actriz
No importa la prostitución
No me importa a mí

[Estribillo 1]
Estamos juntos en la prisión
No hay forma de salir
El mundo en un patio de prisión
¿A donde querés ir?

[Verso 2]
No importa la revolución
No importa Chopin
No importa lo que digas vos, no
(Y sobre todo) No
No me importa el
(Don't be stupid be a smarty come and join the nazi party)


[Estribillo 1]
Estamos juntos en la prisión
No hay forma de salir
El mundo es un patio de prisión
¿A donde querés ir?

[Verso 3]
No importa si te queres ir
No importa si estas
No importa si queres venir
No me importa más

[Puente]
Estamos juntos
Estamos juntos
Estamos juntos
Estamos juntos

[Estribillo 2]
Estamos juntos en la prisión
Estamos juntos en la prisión
(No importa)
Estamos juntos (en la prisión)
Estamos juntos"
No Llores Por Mi Argentina,1409162,https://genius.com/Charly-garcia-no-llores-por-mi-argentina-lyrics,,"2 ContributorsNo Llores Por Mi Argentina LyricsTu amor te espera, no esperes más
Por qué perdiste tanto tiempo?
Indecisa al hablar
Tan dura como Humpfrey Bogart

Entre lujurias y represión
Bailaste los discos de moda
Y era tu diversión
Burlarte de los ilusionistas

No llores por las heridas
Que no paran de sangrar
No llores por mí, Argentina
Te quiero cada días más

Estás enferma de frustración
Y en tu locurano hay acuerdo
Una hiena al reir
Pero al almuerzo con los cerdos

Si las estrellas de cabaret
Se rien de tus movimientos
No es preciso mentir
Lo negro que hay en tus pensamientos

No llores por las heridas
Que no paran de sangrar
No llores por mí, Argentina te quiero cada días más
Alguien se quiere ir
Alguien quiere volver
Alguien que está atrapado en el medio de un recuerdo
Esto yo ya lo ví
Esto ya lo escuché
Ella no quiere ser amiga
De un chico de este pueblo"
"No llores por mi, argentina - en vivo",2014772,https://genius.com/Charly-garcia-no-llores-por-mi-argentina-en-vivo-lyrics,,"1 ContributorNo llores por mi, argentina - en vivo LyricsTu amor te espera
No esperes más
En qué perdiste tanto tiempo?
Indecisa al hablar
Tan dura como Humpfrey Bogart
Entre lujurias y represión
Bailaste los discos de moda
Y era tu diversión
Burlarte de los ilusionistas
No llores por las heridas
Que no paran de sangrar
No llores por mí, Argentina
Te quiero cada días más
Estás enferma de frustración
Y en tu locurano hay acuerdo
Una hiena al reir
Pero al almuerzo con los cerdos
Si las estrellas de cabaret
Se rien de tus movimientos
No es preciso mentir lo negro que hay en tus pensamientos
No llores por las heridas
Que no paran de sangrar
No llores por mí, Argentina
Te quiero cada días más
Alguien se quiere ir
Alguien quiere volver
Alguien que está atrapado en el medio de un recuerdo
Esto yo ya lo ví
Esto ya lo escuché
Ella no quiere ser amiga de un chico de este pueblo"
No Me Dejan Salir,1573512,https://genius.com/Charly-garcia-no-me-dejan-salir-lyrics,"Album(id, artist, ...)","14 ContributorsNo Me Dejan Salir Lyrics[Letra de “No Me Dejan Salir”]

[Sample: James Brown (Sample)]
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah (Gimme)
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah

[Coro: Charly García]
Estoy verde, no me dejan salir
Estoy verde, no me dejan salir
No puedo largar, no puedo salir
No puedo sentir amor, ese sentimiento
Tengo que volverte a ver
Tengo que volverte a ver
No puedo salir por amor, ese sentimiento

[Sample: James Brown]
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah

[Coro: García]
Estoy verde, no me dejan salir
Estoy verde, no me dejan salir
No puedo pensar, no puedo vivir
No puedo sentir, si amor es un pensamiento
Tengo que volverte a ver, sí
Tengo que volverte a ver
No puedo perder por amor, ese sentimiento


[Post-Coro: García]
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento

[Puente Instrumental]
(Gimme)

[Verso: García]
Ya no sirve vivir para sufrir
¿Te das cuenta? Sacate el mocasín
No puedo calmar, no puedo parir
No puedo esperar mil años que cambie el viento

[Coro: García]
Tengo que volverte a ver
Tengo que volverte a ver
No puedo perder por amor, ese sentimiento

[Post-Coro: García]
Tengo que confiar en mi amor (¡Wuh!)
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento


[Outro: James Brown (Sample)]
Ah-ah (Gimme)
Ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah (Please, please)
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah (Gimme)
Ah-ah-ah-ah—"
No me dejan salir - en vivo,1996078,https://genius.com/Charly-garcia-no-me-dejan-salir-en-vivo-lyrics,,"1 ContributorNo me dejan salir - en vivo LyricsEstoy verde
No me dejan salir
Estoy verde
No me dejan salir

No puedo largar
No puedo salir
No puedo sentir
Amor ese sentimiento

Tengo que volverte a ver
Tengo que volverte a ver
No puedo salir por amor a ese sentimiento

Estoy verde
No me dejan salir
Estoy verde
No me dejan salir

No puedo pensar
No puedo vivir
No puedo sentir
Si amor es un pensamiento

Tengo que volverte a ver
Tengo que volverte a ver
No puedo perder, por amor a ese sentimiento


Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento

Ya no sirve
Vivir para sufrir
Te das cuenta
Sacate el mocasín

No puedo calmar
No puedo parir
No puedo esperar
Mil años que cambie el viento

Tengo que volverte a ver
Tengo que volverte a ver
No puedo perder, por amor a ese sentimiento

Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento
Tengo que confiar en mi amor
Tengo que confiar en mi sentimiento"
No Me Verás en el Subte,1472732,https://genius.com/Charly-garcia-no-me-veras-en-el-subte-lyrics,"Album(id, artist, ...)","4 ContributorsNo Me Verás en el Subte Lyrics[Letra de ""No Me Verás en el Subte""]

[Verso 1]
No me verás, no me verás, no me verás en el subte
No me verás, no me verás, no me verás en el subte
No me verás, no me verás

[Verso 2]
La llave que yo tengo puede abrir
Tan solo el corazón de los extraños
Las almas que no tienen dónde ir
Se vuelven a reunir en subterráneos

[Coro]
Oh, me tengo que esconder
Oh, me tengo que esconder

[Solo]

[Verso 3]
Jamás me encontrarás de nuevo aquí
Sé que hubo una traición, hubo un engaño

[Solo]

[Coro]
Oh, me tengo que esconder
Oh, me tengo que esconder


[Solo]

[Verso 4]
Yo recuerdo tu piel, yo recuerdo tu voz
Como las estaciones, yo te vi reír
Ya no llores

[Verso 5]
No me verás, no me hablarás
No me verás, no me verás

[Outro Instrumental]"
No Se Va A Llamar Mi Amor,1441511,https://genius.com/Charly-garcia-no-se-va-a-llamar-mi-amor-lyrics,"Album(id, artist, ...)","7 ContributorsNo Se Va A Llamar Mi Amor Lyrics[Letra de ""No Se Va A Llamar Mi Amor""]

[Intro]
¡Aah-uh!
¡Mi amor!
No te puedo amar
¡Mi amor!
No te puedo amar

[Coro]
Estás prohibida, estás prohibida, ya
Estás prohibida, estás prohibida
Pásenlo en la radio
Por mi amor

[Post-Coro]
Salí
Salí a pescar
Salí (Uh-uh)
Salí a pescar (Uh-uh)

[Verso]
Es un rock, es un blues
Es una mesa de luz
Es un mambo de xuxú
Un manual de Kapelusz
Es mi amor
No se va a llamar


[Coro]
Estás prohibida, estás prohibida, ya
Estás prohibida, estás prohibida
Pásenlo en la radio
Por mi amor
Por mi amor
Por mi amor
Por mi amor"
No Soy un Extraño,1725990,https://genius.com/Charly-garcia-no-soy-un-extrano-lyrics,"Album(id, artist, ...)","11 ContributorsNo Soy un Extraño Lyrics[Letra de ""No Soy un Extraño""]

[Verso 1]
Acabo de llegar, no soy un extraño
Conozco esta ciudad, no es como en los diarios desde allá
Dos tipos en un bar se toman las manos
Prenden un grabador y bailan un tango de verdad

[Coro]
Y yo los miro sin querer mirar
Enciendo un faso para despistar
Me quedo piola y empiezo a pensar
Que no hay que pescar dos peces con la misma red

[Verso 2]
Acabo de mirar las luces que pasan
Acabo de cruzar la plaza, las razas y el color

[Coro]
Y siento un humo como familiar
Alguien se acerca y comienza a hablar
Me quedo piola y digo: “¿Qué tal?
¿Vamos a pescar dos peces con la misma red?”
Desprejuiciados son los que vendrán
Y los que están ya no me importan más:
Los carceleros de la humanidad
No me atraparán dos veces con la misma red"
No Soy un Extraño - Live,1994421,https://genius.com/Charly-garcia-no-soy-un-extrano-live-lyrics,"Album(id, artist, ...)","3 ContributorsNo Soy un Extraño - Live Lyrics[Letra de ""No Soy un Extraño - Live""]

[Verso 1]
Acabo de llegar, no soy un extraño
Conozco esta ciudad no es como en los diarios desde allá
Dos tipos en un bar, se toman las manos
Prenden un grabador y bailan un tango, de verdad

[Coro]
Y yo los miro sin querer mirar
Enciendo un faso para despistar
Me quedo piola y empiezo a pensar
Que no hay que pescar dos veces con la misma red

[Verso 2]
Acabo de mirar las luces que pasan
Acabo de cruzar la plaza, las razas y el colo'

[Coro]
Y siento un aroma poco familiar
Alguien se acerca y comienza a hablar
Me quedo piola y digo: ""¿Que tal? ¿Vamos a-
Dos veces con la misma red?

[Coro]
Desprejuiciados son los que vendrán
Y los que están ya no me importan más
Los carceleros de la humanidad
No me atraparán, no, dos veces con la misma red


[Puente Instrumental]
Tango"
Nos Siguen Pegando Abajo,1307879,https://genius.com/Charly-garcia-nos-siguen-pegando-abajo-lyrics,"Album(id, artist, ...)","17 ContributorsNos Siguen Pegando Abajo Lyrics[Letra de ""Nos Siguen Pegando Abajo (Pecado Mortal)""]

[Verso 1]
Ella es menor, él es normal
Y lo que están haciendo es un pecado mortal
Ella se quedó sin boda ni arroz
Y al novio lo agarraron entre muchos, más que dos

[Estribillo]
Miren, lo están golpeando todo el tiempo
Lo vuelven, vuelven a golpear
Nos siguen pegando abajo

[Verso 2]
Yo estaba en un club, no había casi luz
La puerta de salida tenía un farolito azul
Él se desmayó delante de mí
No fueron las pastillas, fueron los hombres de gris

[Estribillo]
Miren, lo están golpeando todo el tiempo
Lo vuelven, vuelven a golpear
Nos siguen pegando abajo

[Post-Estribillo]
Fa-ra-fa-dan-dun-dan-na-na-na-na-na
Da-ra-da-da-na-na-na-na-na
Fa-ra-fa-dan-dun-dan-na-na-na-na-na
Da-ra-da-da-na-na-na-na-na


[Puente]
Ma, ma, ma, estoy yéndome
Soy como una luz apagándose
Desde el piso, los pude ver
Locos de placer, alejándose

[Estribillo]
Miren, lo están golpeando todo el tiempo
Lo vuelven vuelven a golpear
Nos siguen pegando abajo"
